,2-aminoadipate,3-phosphoglycerate,alpha-glycerophosphate,4-pyridoxate,aconitate,adenine,adipate,alpha-ketoglutarate,AMP,citrate,isocitrate,CMP,cystathionine,cytidine,dCMP,DHAP/glyceraldehyde 3P,erythrose-4-phosphate,F1P/F6P/G1P/G6P,hexoses (HILIC neg),fumarate/maleate/alpha-ketoisovalerate,glucuronate,glutathione oxidized,glutathione reduced,GMP,guanosine,hippurate,hypoxanthine,inosine,kynurenine,lactate,lactose,malate,NAD,NADP,oxalate,pantothenate,PEP,ribose-5-P/ribulose5-P,sorbitol,succinate/methylmalonate,sucrose,thymine,UMP,UDP-galactose/UDP-glucose,uracil,urate,uridine,xanthine,taurocholate,glycodeoxycholate/glycochenodeoxycholate,taurodeoxycholate/taurochenodeoxycholate,phosphocreatine,3-methyladipate/pimelate,6-phosphogluconate,alpha-hydroxybutyrate,2-hydroxyglutarate,inositol,malondialdehyde,glycine,alanine,serine,threonine,methionine,aspartate,glutamate,asparagine,glutamine,histidine,arginine,lysine,valine,leucine,isoleucine,phenylalanine,tyrosine,tryptophan,proline,cis/trans-hydroxyproline,ornithine,citrulline,taurine,5-HIAA,serotonin,GABA,acetylglycine,dimethylglycine,homocysteine,SDMA/ADMA,NMMA,allantoin,anthranilic acid,kynurenic acid,5-adenosylhomocysteine,carnosine,N-carbamoyl-beta-alanine,thiamine,niacinamide,betaine,choline,alpha-glycerophosphocholine,acetylcholine,creatine,creatinine,thyroxine,trimethylamine-N-oxide,hexoses (HILIC pos),adenosine,thymidine,xanthosine,2-deoxyadenosine,2-deoxycytidine,cAMP,cotinine,pipecolic acid,pyroglutamic acid,1-methylnicotinamide,butyrobetaine,putrescine,methionine sulfoxide,carnitine,acetylcarnitine,propionylcarnitine,malonylcarnitine,butyrylcarnitine/isobutyrylcarnitine,valerylcarnitine/isovalerylcarnitine/2-methylbutyroylcarnitine,hexanoylcarnitine,heptanoylcarnitine,lauroylcarnitine,myristoylcarnitine,palmitoylcarnitine,stearoylcarnitine,oleylcarnitine,arachidonyl_carnitine,sarcosine,beta-alanine,anserine,C14:0 LPC,C16:1 LPC,C16:0 LPC,C18:2 LPC,C18:1 LPC,C18:0 LPC,C20:4 LPC,C20:3 LPC,C22:6 LPC,C16:0 LPE,C18:1 LPE,C18:0 LPE,C20:4 LPE,C22:6 LPE,C32:2 PC,C32:1 PC,C32:0 PC,C34:4 PC,C34:3 PC,C34:2 PC,C34:1 PC,C36:4 PC-A,C36:4 PC-B,C36:3 PC,C36:2 PC,C36:1 PC,C38:6 PC,C38:5 PC,C38:4 PC,C38:2 PC,C40:6 PC,C14:0 SM,C16:1 SM,C16:0 SM,C18:2 SM,C18:1 SM,C18:0 SM,C22:1 SM,C22:0 SM,C24:1 SM,C24:0 SM,C34:2 DAG,C34:1 DAG,C36:2 DAG,C36:1 DAG,C14:0 CE,C16:1 CE,C16:0 CE,C18:3 CE,C18:2 CE,C18:1 CE,C18:0 CE,C20:5 CE,C20:4 CE,C20:3 CE,C22:6 CE,C46:2 TAG,C46:1 TAG,C46:0 TAG,C48:3 TAG,C48:2 TAG,C48:1 TAG,C48:0 TAG,C50:3 TAG,C50:2 TAG,C50:1 TAG,C50:0 TAG,C52:5 TAG,C52:4 TAG,C52:3 TAG,C52:2 TAG,C52:1 TAG,C54:7 TAG,C54:6 TAG,C54:5 TAG,C54:4 TAG,C54:3 TAG,C54:2 TAG,C54:1 TAG,C56:8 TAG,C56:7 TAG,C56:6 TAG,C56:5 TAG,C56:4 TAG,C56:3 TAG,C56:2 TAG,C58:8 TAG,C58:7 TAG,C58:6 TAG
0,SFMBT1,MIR7155,GPD2,DOCK2,CTTN,EPHA2,SHROOM1,HMHA1,HDAC7,CTTN,C5orf66-AS2,HDAC7,RBM47,PLEC,EPHA2,WWTR1,HVCN1,KIAA1598,MIR142,STX2,TOM1,TCF3,SPAG9,HDAC7,F2RL1,CTTN,YAP1,LGALSL,OXNAD1,CTTN,OSM,LOC221946,LOC221946,ABCC3,CTTN,EMB,AIRN,LOC100270746,HDAC7,YAP1,MBNL3,KCNQ1OT1,MIR142,WDSUB1,MIR142,CTTN,FOXK1,MIR142,DYNC1LI2,MIR142,PRSS36,THAP10,CTTN,STK35,CTTN,DNAJA4,KLHL38,SLC7A6,NR3C1,PLEKHG3,DYRK1B,MIR142,MIR142,GJC2,TUBGCP2,NFIX,IRF2BPL,MIR142,HDAC7,MIR142,MIR142,HDAC7,HDAC7,MIR142,MIR142,OSM,CARHSP1,OGG1,BHLHE22,CAPN2,CHST14,THOC6,SFMBT1,PLEKHG3,ERBB2,CTTN,LRRC36,CTTN,CTTN,CTTN,LINC00313,MIR142,EPHA2,MIR142,C5orf66-AS2,MIR142,ERBB2,NAPB,LDHB,TMEM230,FA2H,SLC6A8,MIR142,MIR142,YAP1,OSM,NUPR1L,TYMP,CTTN,ADA,PLEC,LOC101060498,YAP1,ALDH7A1,MIR142,CAPN2,CCND1,GAL3ST1,MIR142,RND3,GPR146,ERBB2,YAP1,PPP2R4,IVD,GPR146,UGGT2,FITM1,SCARNA6,ARRB2,SLC25A20,SCARNA6,HDAC7,CDK12,FOSL1,MIR142,HDAC7,GDPD3,SLCO4A1-AS1,CD38,HDAC7,BCL6B,TFF2,MIR7155,OSM,S100A6,PXDC1,ZFHX2,CTTN,PTPRCAP,ELOVL5,KLHL5,CTTN,CAPN2,PPARA,CERS6,CTTN,LOC101060498,CTTN,GULP1,EFHD1,CTTN,AMOTL2,MIR142,CTTN,NLRX1,CTTN,LSP1,CAPN2,PRPF6,HDAC7,LINC00511,ABCC3,GULP1,EFHD1,LGALS1,USP3,EPHA2,RHEB,RHEB,CTTN,ARRB2,INPP5D,MIR142,INPP5D,MIR142,CTTN,ATP2A3,CAPN2,MIR142,INPP5D,CAPN2,CAPN2,CAPN2,OSM,ZNF444,CAPN2,CAPN2,AP4E1,CAPN2,CAPN2,AP4E1,PRPF6,GULP1,CAPN2,AP4E1,AP4E1,OSM,OSM,OSM,OSM,GULP1,LINC00472,LINC00472,OSM,CTTN,OSM,MIR142,MIR142,CAPN2,LOC102724000,LOC102724000,MIR142,MIR142,MIR142
1,C4orf29,SGMS2,MIR142,YAP1,HDAC7,HDAC7,S1PR4,TTC9,EPHA2,SPAG9,CTTN,MIR142,PLEC,EPHA2,MIR142,AHNAK,UNC119B,LOC100270746,OSM,DMPK,MAST2,SPAG9,TCF3,LOC100506178,CLIP3,OSM,ATP2A3,MYH16,CBFA2T2,CAPN2,EPHA2,FBXL18,CD79B,G6PD,HDAC7,MIR589,MIR7155,AHNAK,CTTN,OSM,THUMPD3,MIR4722,HDAC7,HOXB5,YAP1,HDAC7,C3orf56,CTTN,MIR17HG,OSM,LOC554223,CASZ1,YAP1,HEYL,ERBB2,SDR16C5,PIGO,UBA3,MIR17,DAG1,NPNT,SASH1,OSM,DCPS,ELAC1,KRT23,TPBG,LOC101060498,CTTN,OSM,OSM,OSM,OSM,LOC101060498,OSM,MIR142,MIR17,PIAS4,LOC102723373,LINC00462,SLC6A6,DOCK1,TNS4,LINC00925,EPHA2,HDAC7,SOX2,LOC101060498,MIR142,HDAC7,SEL1L,HDAC7,OSM,HDAC7,ARL6IP5,TJP1,DOCK1,S100A13,GPAM,MYRF,FOXB1,YAP1,CTTN,LOC101060498,CTTN,MIR142,GPRC5C,DNAJB1,AMOTL2,SIVA1,UNC13D,INPP5D,S1PR4,DOCK11,OSM,LOC100506178,TMEM139,TRIM65,LOC101060498,YAP1,YAP1,SLC22A5,PTPRK,CRAT,SERTAD4-AS1,NRAS,SLC35D2,ITGAV,ADARB1,HS6ST1,LOC102724301,SLC25A20,CTTN,MIR200C,SLC6A6,EPHA2,RAB13,UCKL1-AS1,NKPD1,SLC2A6,CTTN,OCIAD2,HDAC7,CECR5-AS1,PRPF6,MIR4513,C5orf66-AS2,PGM5P3-AS1,LAMB2,CTTN,TELO2,RPL18,HCFC1R1,HRH1,VOPP1,DDX50,OSM,RND3,YAP1,SOX11,CERS6,ERBB2,CTTN,YAP1,YAP1,P4HB,YAP1,S100A10,ITGB2,CERS6,YAP1,NEAT1,LINC00511,LINC00528,CERS6,SP100,MCFD2,CYR61,PSORS1C1,TPBG,HDAC7,LOC339807,MIR142,CAPN2,LOC101060498,INPP5D,LOC101060498,INPP5D,VAV1,CAPN2,LOC101060498,INPP5D,NDST1,S100A6,CAPN2,CAPN2,TMEM75,AP4E1,S100A6,ZNF444,TMEM75,LOC100289650,LYL1,VPS13D,GULP1,LINC00472,LINC00472,PRPF6,GULP1,GULP1,GULP1,OSM,ID4,ID4,ZNF112,LOC101060498,GULP1,ARHGAP30,ARHGAP30,MIR142,LINC00472,OSM,ARHGAP30,ARHGAP30,OSM
2,AKAP1,SLC17A9,SNX7,NCAPG2,ACD,MIR142,ZCCHC11,MBLAC1,MIR142,KCNA3,THOC6,EPHA2,INA,LINC00857,YAP1,WWTR1-AS1,ARL1,SPAG9,CTTN,BARX1,FLJ31356,SGMS2,S100A2,EPHA2,FAM151B,LOC101060498,FLJ31356,FAM151B,DPH3,HDAC7,MIR142,WARS,FBXL18,TCF3,YAP1,FGD4,LOC100128494,OSM,CAPN2,WIZ,SLC9A8,CBR3-AS1,EPHA2,FBXL18,LOC101060498,CAPN2,WDR81,OSM,ZNF74,LOC101060498,HCG4,SLC6A8,S1PR4,HOXB8,HDAC7,CDH1,ZNF726,ARL6IP5,ICAM1,WIZ,FAM110C,LINC00528,HDAC7,DEXI,MIR141,GNPDA1,CTSV,HDAC7,LOC101060498,HDAC7,LOC101060498,MIR142,CAPN2,OSM,HDAC7,LOC101060498,DNAJA1,RHOBTB1,SOST,CTTN,MIR4800,MIR4492,TMEM104,ZIC5,YAP1,MIR142,KLHDC7B,HDAC7,HDAC7,LOC101060498,IL20RB,CTTN,TAP2,EPHA2,TM7SF2,RBPMS-AS1,RND3,S100A1,DUSP5,RPL22,TNC,MIR22HG,HDAC7,CTTN,HDAC7,DNAH7,FAM127C,GMFG,ERBB2,CDT1,LAMB3,TNFAIP8L2-SCNM1,PTK2,STARD4,LOC100270746,WWTR1-AS1,KCNQ5,ZNF546,OSM,KIAA1598,SLC22A5,HSPA4L,KLF12,ETFB,SERTAD4,B3GNTL1,IMPACT,SCARNA6,SSR4P1,LOC100130264,ELAC1,ZNF250,MIR142,KDF1,S100A2,HDAC7,OSM,ZNF177,OAF,PRR18,TMPRSS13,LINC00261,GTPBP2,S100A2,HOXA5,SYNJ2-IT1,LOC100288911,KDM7A,VTRNA1-2,PLEKHA1,CERS6,CERS6,TJP1,MIR589,MIR193B,DMXL2,THOC6,GULP1,MIR142,LINC00528,PRTG,ACSL5,RND3,CTTN,S1PR4,MGC12916,ATP8B1,ETHE1,ITGB2-AS1,LSP1,AMOTL2,PTAFR,ATP8B3,DDX50,RNF150,MCFD2,SP100,CTTN,BMP2,DDR1,LOC101060498,HSD17B1,VAV1,LOC101060498,OSM,CAPN2,INPP5D,ARRB2,INPP5D,CTTN,OSM,CTTN,LINC00880,NT5E,WIZ,ZNRF3-AS1,NT5E,S100A6,MIR4252,C5orf66-AS2,AP4E1,PSG1,AP4E1,CAPN2,IQGAP2,CAPN2,CAPN2,AP4E1,VPS13D,WIZ,WIZ,CAPN2,LOC102724000,AP4E1,PRPF6,YAP1,WIZ,UACA,OSM,OSM,LOC102724589,LINC00472,OSM,OSM,WDR66
3,TEC,TCF3,TSPAN6,PIGQ,AMOTL2,YAP1,LOC729683,MIR6815,THOC6,YAP1,LOC100130264,CAPN2,MIR6732,ANXA11,HDAC7,LATS2,CDON,MLLT4-AS1,SLC44A2,ATOX1,SGMS2,S100A2,NDRG1,AMOTL2,PCDH17,HDAC7,CAPN2,PDE9A,KCTD5,TOM1,AMOTL2,FAM195B,B3GNT4,IKBKG,EPHA2,IRS1,VENTXP7,LATS2,OSM,LOC101060498,RMND1,PSMD1,THOC6,SPAG9,ERBB2,INPP5D,TRIM41,LOC101060498,SMG1P3,TAP2,COLCA1,YAP1,MIR142,HIST4H4,YAP1,EFHD2,MBP,NAPB,HOXB8,MIR142,ZFP2,EFEMP2,LOC101060498,EMR4P,CLDN4,TMPO-AS1,GNA15,OSM,OSM,SYDE1,COL4A2-AS1,LOC101060498,AP1S1,HDAC7,LOC101060498,HDAC7,MIR4689,HOXA5,PTPRM,LOC101060498,MIR92A1,BCL9L,KCNE3,CLIC4,CAPN2,LOC101060498,BANK1,MIR142,LOC101060498,MIR142,HINT2,LOC101060498,ERBB2,YAP1,SLC52A2,SMCO4,TJP1,ESRP2,DKK1,BCL2L1,TMEFF1,ASAP2,YAP1,HDAC7,ERBB2,SERTAD4,WNT2,NUDT14,WIZ,C7orf49,SYTL1,FRMD5,MFNG,GATA6,YAP1,BICC1,LOC729683,CYBA,C2orf81,MIR142,FLJ46906,KTI12,CCND1,GNB1,PRR34,ITGAV,TMEM87B,DMPK,ARRB2,SCARNA6,LOC553103,LOC100130264,YAP1,INAFM2,HRH1,YAP1,CAPN2,TAF6,BOK-AS1,S1PR4,GPX8,ZBTB12,CAPN2,CCDC39,ARRB2,C5orf66-AS2,CRIM1,PGM5P4-AS1,LOC101060498,KIF13A,ICT1,DDX50,MIR142,ELOVL5,SNUPN,ELL2,WWTR1-AS1,YAP1,RND3,PLEKHA1,SNX4,INPP5D,MIR142,RND3,MIR142,FERMT3,FMNL1,RPL31,TM7SF2,NRROS,LOC101060498,IL15,KLC1,YAP1,PARS2,FAM69B,LINC00313,HDAC7,IL2RB,GPAM,PSORS1C1,TDRD12,CAPN2,INPP5D,MIR142,OSM,CAPN2,CAPN2,CTTN,INPP5D,SGMS2,ARRB2,C5orf66-AS2,PRSS27,ITGA2,RAB9B,SYNJ2-IT1,LOC100289650,MACROD1,GPR160,MIR589,CAPN2,ZNF112,OSM,OSM,GPR160,LOC100289650,LINC00472,WIZ,MIR7155,MIR142,SERTAD4,LOC283692,LOC102724000,ID4,MIR142,ARHGAP30,LRRC48,CTTN,VAV1,TRAF3IP3,FIGN,WDR66,WDR66,ARHGAP30
4,ZNF362,OSM,ARSJ,WDR43,YAP1,TJP1,YAP1,CBLC,AMOTL2,TCF3,PHACTR4,ERBB2,DPF1,S100A10,CTTN,CAPN2,FAM129B,CASZ1,TJP1,LOC221946,HDAC7,G6PD,CERS6,MIR142,LAMA3,CAPN2,SLC35D2,NMBR,NUP93,WWTR1-AS1,LOC100270746,RABEP1,WDSUB1,NQO1,ERBB2,SIRPB2,WDR41,HMHA1,MIR6772,GPX8,C2CD2L,KLK12,CAPN2,BZW1,CTTN,YAP1,LDLR,ERBB2,KCNIP2-AS1,ANXA2R,SBNO2,TCFL5,ERBB2,SERPINE1,EPHA2,SH3BP4,GDF3,AKR1B1,LINC00938,TRPV2,PDZRN3,CRIM1,YAP1,ITGB4,MIR200C,CHRNA6,TPRN,YAP1,CAPN2,SLC12A4,LOC100129917,CAPN2,MIR142,CAV2,NRROS,THOC6,DCUN1D1,MPDZ,HCFC1-AS1,HDAC7,LINC01346,SFMBT1,TFR2,SYDE1,CMTR2,AMOTL2,SNORD115-27,OSM,OSM,OSM,STAU2-AS1,YAP1,C15orf38-AP3S2,CTTN,RBMS1,SLC19A2,CTF1,AHNAK,GPR180,IQGAP3,KIF1A,FNBP1L,ERBB2,OSM,VTRNA1-2,RBPMS-AS1,NOTO,LRRC16A,MIS18BP1,TP53BP2,CREBBP,PARVB,SLC22A3,GATA6-AS1,CTTN,WWTR1,PPP1R16B,COX7A1,YAP1,PIP4K2C,CTTN,CELSR1,SERTAD4,RARA-AS1,C14orf182,ATG16L2,PON2,GADD45G,CAMP,ZNF250,BARX1,MPI,EPHA2,MIR141,TGFB3,OSM,LINC00263,CERS4,LBR,LINC01520,OSM,CHST15,SLC25A51P1,NAA25,LRRC49,TNFAIP8L2-SCNM1,EFNB2,IRF2BPL,HSPB8,ITGA2,KRTAP9-2,LOC100289230,OSM,GPHA2,LOC148696,NDRG1,HDAC7,MIR142,AMOTL2,MIR4640,IFT74-AS1,GIT1,YAP1,NR2F2,AMOTL2,CDK2AP2,AMOTL2,RASL10B,LINC00263,OSM,CTTN,RUSC1-AS1,PLCXD2,LOC101060498,DDX50,LOC100129697,TOM1,TPBG,YBX3,IL11RA,PHLDA3,METTL7A,LOC101060498,CTTN,VAV1,LOC101060498,MIR142,CTTN,LOC101060498,VAV1,EPHA2,VAV1,LYPD3,TMEM75,MIR4513,DAZAP1,NR1H3,PSG1,RHEB,MRPL34,LOC100289650,COX7A1,OSM,MIR142,TCF3,LOC102724000,LOC102724000,NLRP10,JAK3,CLDN3,VAV1,UACA,FIGN,FIGN,MIR142,TMEM5,MIR142,CTTN,UACA,UACA,SERTAD4-AS1,FLRT2,LAMB2,UACA,SERTAD4
5,TAX1BP1,AHNAK,SELPLG,TAGAP,EPHA2,ZNF324B,KIAA1586,LAG3,OSM,HOMER1,RBMS1,MIR22HG,CAPN2,LAMB3,CAPN2,OSMR-AS1,SPAG9,SLC35D2,HDAC7,DDX59,CTTN,LINC00673,LINC00673,WWTR1,HKR1,INPP5D,SH3RF2,RFT1,PRR7,MIR6756,ERBB2,LRRN4CL,MIR6727,FAM83H-AS1,AMOTL2,HSBP1L1,THY1,SLC35D2,LOC102724000,BCAR3,LPAR1,XKR8,YAP1,COPS2,MFNG,LOC101060498,RILPL1,YAP1,SH3BGRL2,VAV1,KCNA5,MIR142,SLC35D2,PGD,ANGPTL6,MIR600HG,MIR196A2,PPP1R18,RAB11FIP4,CDK12,ZNF836,OSM,CTTN,TIMM50,LSR,MIR3619,TSPAN14,MT2A,PHLDB2,PDGFB,RASA3,CTTN,MIR4658,YAP1,CTTN,YAP1,GGA1,HOXA4,LRRC4,MIS18BP1,ACOT12,SCARA5,RAPGEFL1,TSPAN1,CTTN,ERBB2,CDHR5,ERBB2,RBPMS-AS1,MIS18BP1,FNDC4,OSM,KRT32,ERBB2,TYRP1,STAT5B,PPAP2B,MIR200C,EPHX2,JADE1,HELZ,ATN1,AMOTL2,WDR81,LINC00263,LOC100270746,STARD8,GLIS3,AHNAK,NIPSNAP1,SLC16A5,SH2D3C,MIR142,CA13,HDAC7,TMEM75,FLJ46906,AGXT2,EPHA2,DHX57,BAG3,INADL,BAG3,LINC00605,LDLRAD4,DNMT3A,SLC7A5P2,CUL7,DNAJC5B,MTHFD1L,METTL7A,TP53INP1,LGALS1,TSTD1,ZNRF3-AS1,LOC101060498,RASSF1,MIR641,PNPLA6,WDFY1,CAPN2,C2CD2,BCAR1,SIGLEC9,INPP5D,PVR,TNFAIP8L2-SCNM1,GPR125,MIR22HG,ZNF432,GPHA2,MIR589,SEMA3C,PPP2R2D,SIAH2,SOST,AMOTL2,ANKRD50,GULP1,SERTAD4,TEX264,THOC6,SDHAP3,OSM,FMNL1,LSM4,NCAM2,CAPN2,PHACTR4,IKZF1,WDFY3-AS2,ABCC3,TMEM72,TMEM158,GPR142,APOL2,DENND3,LOC101060498,MIR6510,PPP6R1,INPP5D,ZNF506,DENND4B,DENND4B,CAPN2,GPX8,GPX8,LOC101060498,MIR142,OSM,LGALS1,LOC101060498,EVA1A,GADD45G,HDAC7,VIM,YBX2,TMEM75,AP2A2,NT5E,YBX2,S100A6,NLRP10,TCF3,GTPBP2,EVA1A,PSG1,LIFR-AS1,S1PR4,LOC100270746,ARHGAP30,ARHGDIB,HSD17B11,LOC283045,ECI1,MIR7-3,WDR66,LAMB2,SERTAD4,YAP1,DOCK1,SERTAD4-AS1,CTTN,RND3,SERTAD4-AS1
6,SMARCC1,LOC100270746,NOXO1,GPR89B,THOC6,LOC101060498,RBX1,PDGFB,SGMS2,MIR4770,SUSD1,YAP1,LINC01137,MOCOS,TJP1,OSMR,RMND5A,MLLT4,KIAA1598,DCUN1D1,CAPN2,NQO1,WDSUB1,YAP1,ZNF833P,ERBB2,HOXD9,VSTM2A,DGAT1,UBA3,ZNHIT6,LOC101927795,ZNF77,ME1,STX16-NPEPL1,KRTAP17-1,SNHG16,MIR7155,LINC00472,RND3,TRIM3,GTF3C6,AMOTL2,ACTR10,SASH1,NKX2-8,ENPP5,CAPN2,TGFB2,KIAA1598,OSMR,ICT1,RILPL1,TMEM132A,AMOTL2,PRKAG3,FMO4,LINC00850,NSUN7,AMOTL2,KCNH1,WDR63,CRTC2,BCL7B,MIR4761,EMB,CXCL2,FAM219A,MIR6813,CAPN2,AHCY,YAP1,LOC101060498,COL4A2-AS1,SASH1,COL4A2-AS1,METTL7A,CRLF3,RIF1,ARRB2,IRX6,RSAD1,TEAD3,GSE1,MIR22,TMEM63A,PIK3IP1,COX19,MAPK8IP1,ERBB2,MRPL49,AMOTL2,ARPIN,OSM,PIEZO1,BCAR3,SERTAD4-AS1,AP4E1,LOC440982,MRPS21,WDFY1,MIR22,EPHA2,YAP1,EPHA2,CRIM1,LOC100131496,CITED2,EPHA2,MIR4257,CXCL16,SASH3,MPC1,STARD4-AS1,RND3,PLOD2,LIMD2,GAA,DOCK1,ERRFI1,LOC729683,ICAM4,SERTAD4-AS1,FAM167A,DDX58,DENND2D,LRIG3,TRIT1,ITGAV,EPHB3,LOC100505920,RMND5B,LOC101060498,C17orf67,ABCC3,AP1S2,RASSF1-AS1,MIR3176,SMG1,GRWD1,LOC101060498,OAF,MIR7159,MXRA8,GPX8,TEAD1,TGFB2,WDR83OS,SGMS2,YAP1,MRPL14,MIR4779,USP40,ATAD2B,ZNF608,LOC100289230,ERBB2,S1PR4,OTUB2,TMEM158,DDX50,PRPF6,OSM,KIAA1598,HDAC7,CDC14A,MGC16275,LINC00263,CTTN,WIZ,NNMT,LDLR,GIPC1,MIR142,SNX4,RASL10B,C6orf25,AHNAK,SPATS1,MIR4296,MIR142,TLL2,OSM,GPX8,SGMS2,VAV1,VAV1,LINC00919,OSM,DENND4B,CAPN2,OSM,GRHL2,PDGFB,S100A6,YBX2,C5orf66-AS2,AADAT,MIR4513,FGF2,PSG1,LARP6,COX7A1,WIZ,NNMT,FOXA3,LARP6,WASF3,ARHGAP30,ARHGAP30,VPS13D,LINC00528,AP4E1,OSM,TFAP2A-AS1,RBPMS-AS1,VPS13D,WDR66,YAP1,ARHGDIB,FLRT2,INPP5D,INPP5D,S1PR4,PTPRCAP
7,MFSD8,YAP1,SH2D3C,CORO1A,SPAG9,URGCP,NSFL1C,LOC100129940,SLC44A2,VTRNA1-2,MIR4745,SGMS2,MIOS,ATP8B3,AMOTL2,C5orf66-AS2,EIF2B4,TCF3,DNAH7,CDKN1B,PRAM1,SRXN1,ELL2,THOC6,C1orf106,MIR6772,MIR22,PPAPDC3,PDGFA,WWTR1,TMC7,HDHD2,ABCC3,IMPAD1,MIR142,OSCP1,CDC25A,TRAF3IP3,EPHA2,NPPB,TMEM75,FAM221A,INPP5D,LOC221946,CAPN2,PRR20C,KLC1,GPX8,MED12L,EPHA2,UGCG,CCND1,MT2A,ZNF702P,THOC6,TMEM30B,MS4A6A,IGF2BP3,IL10RA,ST8SIA4,LOC653602,TMPO-AS1,CYTH1,PIN1P1,ME1,STPG1,EFCAB12,HCFC1R1,CTC-338M12.4,SAPCD2,PDGFB,TJP1,ERBB2,CTTN,CAPN2,CAP2,LOC100129940,CARHSP1,LOC101060498,SYDE1,KCTD12,YAP1,ITPKA,SPINT2,S1PR4,OSM,GALC,C5AR2,PAK1,C5AR2,LOC148696,CAPN2,EPHA4,AHNAK,EFNA1,WIZ,SNORD115-38,LLGL2,ZNF137P,TMLHE,SNORD93,UEVLD,LAMB2,S100A6,ATP5G3,SLC44A2,GLRB,CDR2L,KIF13A,ENG,XKR6,ANXA11,PON2,CD55,RBPMS-AS1,NNMT,TERF2,THEG,ERBB2,SLC22A5,CDS1,SLC26A1,MACROD1,CLDND2,MIR326,PRSS27,LOC283352,SSR4P1,DAZAP1,ADARB1,MTHFD1L,BARX1,SPAG9,MAGI2,SLC4A11,C19orf54,G2E3,CIRBP,FLJ32255,SLC7A5P2,LINC01105,MXRA8,OSM,FKBP11,MIR142,PPP1R3C,PVR,ORAI1,PTPRCAP,MIR7155,ARF3,DMXL2,TAP2,GULP1,LOC100507006,LOC284412,USP40,NR2F2,SHROOM1,RND3,MYF6,DOCK1,MFNG,S1PR4,OSM,APOL2,S1PR4,CERS6,NNMT,SH2D3C,MIR4799,EMP2,TUT1,MIR4492,ID4,DGKI,RASL10B,RAB13,SNORD65,EFNB2,OSM,SLC12A9,GPX8,ARRB2,DENND4B,CTTN,AMOTL2,HMHA1,SGMS2,SGMS2,TMEM177,LSR,PRSS27,AP4E1,LARP6,SOD3,LGALS1,TLR9,LOC102724467,TMEM75,GPR160,AP2A2,ICOSLG,ARHGAP30,HOTAIR,ID4,C5orf66-AS2,ZNF112,MIR142,VPS13D,SGMS2,SERTAD4-AS1,PRR13,ADAMTS12,LYL1,STX16-NPEPL1,DOCK1,CORO1A,THAP10,CTTN,SERTAD4,C5orf66-AS2,RND3,SERTAD4,THAP10
8,ANKHD1,KIAA1598,DDR1,FAM151B,NNMT,RASSF1-AS1,TUBA1C,ATP2A3,CAPN2,THOC6,EFHD2,SNX7,PLEKHA6,CARD10,LOC101060498,FOSL1,MIR6845,OSM,HIST1H4G,EIF4EBP3,FAS,RAD23A,UPP1,ERBB2,LINC01424,DNAH7,LINC01521,IZUMO2,C15orf62,RILPL1,HIST1H2BL,PHIP,TRIM29,CORO1A,SLC25A6,KRT9,SNORD1C,ARHGAP30,AMOTL2,CTTN,LOC100270746,TRIM41,MIR22HG,STX2,ARHGAP30,EPHA2,CBFA2T3,MAPK8IP1,RANBP6,INPP5D,GRB14,DLG5,HDAC7,CYGB,MIR142,MMP15,LOC100507437,ANKRD33B,TBC1D22A-AS1,CECR5-AS1,CREG1,XBP1,THOC6,GARS,LOC100288748,SLMO2-ATP5E,ST3GAL6-AS1,CAPN2,ITPKB-IT1,TMEM63A,CRIM1,MIR6772,HSPG2,CAPN2,YAP1,TRIB3,IFT122,BNIP3,HMBS,AMOTL2,AGAP3,MIR7155,NAT9,NUPR1,OSM,YAP1,DLEC1,MIS18BP1,ERBB2,MIR3940,SCNN1G,ERBB2,ZFP2,TJP1,UBA3,PIGV,WTIP,BCAR1,FOXE3,C1orf100,ABR,GSPT1,OSM,LINC01447,GTF2E2,LOC100288911,CAPN2,ATP2B4,ASPH,KLHL25,INF2,SLC16A6,RAB13,BACH1,SRSF3,HDAC7,MCCC1,DSTN,RBPMS-AS1,TMEM139,LIMD2,C20orf85,CDK2AP1,PPCDC,FITM1,SLC22A5,DUSP2,GRB2,LOC100130264,PDGFB,ABLIM2,CYBA,S1PR4,ATL2,XGY2,MIR3677,LAMB2,PRR7-AS1,AKR1B1,LEPREL1,ERBB2,MIR7155,LINC01484,KLHDC7B,GAS8,MIR589,HCFC1-AS1,ZNF625,TCF7L2,CRIM1,SNORD115-38,TNFRSF1A,MAGI1,HGD,POU3F1,FLJ23867,DKKL1,BZRAP1,OSM,SCD5,SP140L,YAP1,SERTAD4,NQO1,NCAM2,C6orf25,SMIM8,CXCR4,CERS6,STAT5A,EPHA2,SFN,C11orf94,GPR125,GALNT16,LOC100134368,APOL2,MIR3714,MIR6798,PSORS1C1,ZNF398,INPP5D,CLDN3,SGMS2,S100A6,DENND4B,EPHA2,AKIP1,DENND4B,GPX8,CTTN,SLC12A4,OGFR-AS1,APOBR,AADAT,GALNT6,AP4E1,LARP6,COX7A1,EXT1,NT5E,LINC00472,JAK3,CTTN,MAD2L1BP,MRPL34,LYPD1,ID4,LURAP1L,MIR142,LINC00528,MIR142,C5orf66-AS2,TRAF3IP3,ODC1,MIR7-3HG,CTTN,WIZ,WDR66,SERTAD4,NPR2,LOC283045,YAP1,CTTN,CTTN
