,2-aminoadipate,3-phosphoglycerate,alpha-glycerophosphate,4-pyridoxate,aconitate,adenine,adipate,alpha-ketoglutarate,AMP,citrate,isocitrate,CMP,cystathionine,cytidine,dCMP,DHAP/glyceraldehyde 3P,erythrose-4-phosphate,F1P/F6P/G1P/G6P,hexoses (HILIC neg),fumarate/maleate/alpha-ketoisovalerate,glucuronate,glutathione oxidized,glutathione reduced,GMP,guanosine,hippurate,hypoxanthine,inosine,kynurenine,lactate,lactose,malate,NAD,NADP,oxalate,pantothenate,PEP,ribose-5-P/ribulose5-P,sorbitol,succinate/methylmalonate,sucrose,thymine,UMP,UDP-galactose/UDP-glucose,uracil,urate,uridine,xanthine,taurocholate,glycodeoxycholate/glycochenodeoxycholate,taurodeoxycholate/taurochenodeoxycholate,phosphocreatine,3-methyladipate/pimelate,6-phosphogluconate,alpha-hydroxybutyrate,2-hydroxyglutarate,inositol,malondialdehyde,glycine,alanine,serine,threonine,methionine,aspartate,glutamate,asparagine,glutamine,histidine,arginine,lysine,valine,leucine,isoleucine,phenylalanine,tyrosine,tryptophan,proline,cis/trans-hydroxyproline,ornithine,citrulline,taurine,5-HIAA,serotonin,GABA,acetylglycine,dimethylglycine,homocysteine,SDMA/ADMA,NMMA,allantoin,anthranilic acid,kynurenic acid,5-adenosylhomocysteine,carnosine,N-carbamoyl-beta-alanine,thiamine,niacinamide,betaine,choline,alpha-glycerophosphocholine,acetylcholine,creatine,creatinine,thyroxine,trimethylamine-N-oxide,hexoses (HILIC pos),adenosine,thymidine,xanthosine,2-deoxyadenosine,2-deoxycytidine,cAMP,cotinine,pipecolic acid,pyroglutamic acid,1-methylnicotinamide,butyrobetaine,putrescine,methionine sulfoxide,carnitine,acetylcarnitine,propionylcarnitine,malonylcarnitine,butyrylcarnitine/isobutyrylcarnitine,valerylcarnitine/isovalerylcarnitine/2-methylbutyroylcarnitine,hexanoylcarnitine,heptanoylcarnitine,lauroylcarnitine,myristoylcarnitine,palmitoylcarnitine,stearoylcarnitine,oleylcarnitine,arachidonyl_carnitine,sarcosine,beta-alanine,anserine,C14:0 LPC,C16:1 LPC,C16:0 LPC,C18:2 LPC,C18:1 LPC,C18:0 LPC,C20:4 LPC,C20:3 LPC,C22:6 LPC,C16:0 LPE,C18:1 LPE,C18:0 LPE,C20:4 LPE,C22:6 LPE,C32:2 PC,C32:1 PC,C32:0 PC,C34:4 PC,C34:3 PC,C34:2 PC,C34:1 PC,C36:4 PC-A,C36:4 PC-B,C36:3 PC,C36:2 PC,C36:1 PC,C38:6 PC,C38:5 PC,C38:4 PC,C38:2 PC,C40:6 PC,C14:0 SM,C16:1 SM,C16:0 SM,C18:2 SM,C18:1 SM,C18:0 SM,C22:1 SM,C22:0 SM,C24:1 SM,C24:0 SM,C34:2 DAG,C34:1 DAG,C36:2 DAG,C36:1 DAG,C14:0 CE,C16:1 CE,C16:0 CE,C18:3 CE,C18:2 CE,C18:1 CE,C18:0 CE,C20:5 CE,C20:4 CE,C20:3 CE,C22:6 CE,C46:2 TAG,C46:1 TAG,C46:0 TAG,C48:3 TAG,C48:2 TAG,C48:1 TAG,C48:0 TAG,C50:3 TAG,C50:2 TAG,C50:1 TAG,C50:0 TAG,C52:5 TAG,C52:4 TAG,C52:3 TAG,C52:2 TAG,C52:1 TAG,C54:7 TAG,C54:6 TAG,C54:5 TAG,C54:4 TAG,C54:3 TAG,C54:2 TAG,C54:1 TAG,C56:8 TAG,C56:7 TAG,C56:6 TAG,C56:5 TAG,C56:4 TAG,C56:3 TAG,C56:2 TAG,C58:8 TAG,C58:7 TAG,C58:6 TAG
0,RCN2,TIFA,GPD2,AGAP1,TRIP6,TMEM87A,PCK2,IKBIP,LAMC1,HAUS5,PGK2,LAMC1,CBS,CDA,SMAP2,CAV2,MED6,PCYOX1,LAMC1,TRMT2A,IREB2,AKR1C1,AKR1C1,FAM193B,CNRIP1,LAMC1,PTGFRN,ABCA13,SAMHD1,GPX8,HOXD13,JMJD7,WWOX,AKR1C1,RCSD1,CD34,PKM,MTMR14,LAMC1,TULP4,ABLIM1,DPYD,LAMC1,WWOX,DPYD,LAMC1,TMEM66,WAS,HIST1H1B,WAS,TM7SF3,APBB1IP,YDJC,SOX10,DNAAF2,SCRN3,NAMPT,USH1C,LAMP2,GPT2,C1orf198,CST3,DOCK2,S100A3,MYO5B,ADH4,GLS,LAMC1,LAMC1,TJP1,UACA,ICAM3,ICAM3,UACA,ICAM3,AGRN,FGD1,TF,STMN4,ASS1,SLC6A6,OGT,IDH1,SPINT2,ATP2A3,LAMB2,SLC7A6,LAMC1,LAMC1,LAMC1,KYNU,LAMC1,BTF3,LAMC1,DPYD,TJP1,DSG3,MPP5,APOA2,GPCPD1,SLC18B1,STMN4,LAMC1,TOR1AIP2,GUF1,CTNND1,NT5E,FZD7,RNASEH2C,ADA,CDA,TRAM1,PIK3R1,MRPL54,LAMC1,NNMT,MARVELD2,SELM,WAS,MARVELD2,AP2A2,POLR2L,FCHSD2,WDR20,IVD,SOAT1,LAMC1,SYTL1,BTN2A1,CPT1A,GPR161,CPT1A,LAMC1,TGM2,SLC6A6,LAMC1,ARHGAP21,MET,SLCO4A1,GFOD2,ACYP1,SLCO4A1,RUFY3,SLCO4A1,LCP2,ITGB1,ARHGAP21,ADIPOR2,CCDC117,ITGA2,TRMT5,PTRF,ITPA,MPP6,ERBB2IP,SERPINB9,NFATC3,HP1BP3,YAP1,RGN,BAG5,LAMC1,WAS,PTGFRN,YAP1,PTPRB,SLC1A4,CRKL,FHL2,PTPN6,HRAS,UBXN2B,CERS1,RGN,DCDC2,PLEK,RNF185,DNAJA4,OCIAD2,PLIN2,CLUH,FBXO2,WAS,WAS,CORO1A,WAS,WAS,IDH2,CORO1A,WAS,GPX8,GPX8,ACTN1,ITGB1,PVRL2,CANT1,CRTAP,ITGB1,ITGB1,CAV2,CRTAP,ITGB1,TOR1AIP2,SLC35F6,F2,PLIN2,PLIN2,UBE2G1,DOK3,DOK3,PIK3AP1,TSC22D4,PLIN2,RPIA,B3GALTL,CTNNA1,IKZF1,GNG12,WAS,WAS,PLIN2,B3GALTL,DOK3,YIPF6,DOK3
1,CKAP4,RGN,GNG12,GOT1,KLC1,MGST3,ANKRD13B,ZFYVE16,TJP1,PTGFRN,TMEM248,HBA1,PARP4,SGPL1,RRAS,MYOF,NUCKS1,MRPL21,C19orf43,MEIS1,ACYP1,ALDH3A1,ARF6,LAMC1,CD63,HBA1,MRP63,MUC5AC,S100A1,CAV1,CTNND1,HAUS5,TIMELESS,AKR1C2,YAP1,EMB,ABCA13,NR2F1,AKR1B1,BTF3L4,HOXD13,ZNF691,HBA1,CASP9,TICAM2,COX15,SUMO3,LAMC1,OSBPL10,TOM1L2,CD63,BICC1,PDIA5,EIF2AK4,SLC25A17,L2HGDH,HSPB8,NBEAL2,SLC25A15,DCBLD1,MYO7B,ICAM3,AGRN,ME2,ARHGEF16,B4GALT2,AP1AR,10-Sep,STMN4,CORO1A,TJP1,LAMC1,DOCK2,AGRN,LAMC1,TJP1,PNMA5,ADH4,MPRIP,STMN4,NQO2,NELFB,FABP1,SARG,ZMYND8,CSK,DBR1,10-Sep,TICAM2,AFF4,SNPH,PTPN6,TOR1B,WAS,CAV2,ICAM3,NBR1,GPN2,ASGR1,XRCC4,TRPV2,STS,CTNNA1,MPP5,TPRN,TMEM106B,FZD8,TYMP,RRAS2,USP13,SAMHD1,PEO1,CABLES1,USP54,TJP1,WIBG,LLGL2,RNF14,RASSF2,KIAA1598,RPA3,CTNNA1,SOAT1,TMEM55A,IFRD2,SEPHS2,GTF2I,ARHGAP31,NRAS,EIF2B5,JRKL,SYTL1,PVR,CELF1,LDB1,ITGAV,SERPINE1,A2M,CCDC126,ZSCAN18,10-Sep,FNTB,PDE3B,C11orf68,LAMC1,ARHGAP21,CDH11,EFHD2,CHAC2,PDIA6,SERPINB9,PLAUR,GPR126,CRABP2,C5,OLAH,ARL10,MPRIP,MPRIP,PKP4,OLAH,APOA1,ATP12A,DNAAF2,FADS2,C19orf53,SLC7A6,LUC7L3,PLP2,ARHGAP25,RRAS,CERS1,ISYNA1,RGS18,AIMP1,IWS1,INPP5B,PTGES3,PDK2,ADAM15,CELSR2,CRTAP,PTPN6,DOK3,PTPN6,CORO1A,CORO1A,GPX8,LRMP,LRMP,ITGB1,CRTAP,PNPLA2,CRTAP,ITGB1,SERPINA2P,CAV2,CMTM6,AARSD1,CMTM6,SORD,CMTM6,ITGB1,DCAF7,DCAF7,CAV2,TWSG1,PLIN2,ARHGAP25,ICAM3,ZFYVE16,CSNK1E,SLC12A4,CRTAP,DNAJC9,LMNA,LIMD2,WAS,FADS2,FADS2,FKBP5,PLIN2,MAP4K1,SPN,WAS
2,ADCY10,VPS4B,SLC35F6,MPZ,USP5,STOML1,AKAP4,BAG1,AGRN,KLHDC7B,MUC13,LCP2,TAPBP,MCU,ILKAP,ACAA2,GNL1,BCL2L11,GPC1,ZNF146,LTBR,AKR1C2,AKR1C2,LCP2,MYO5A,RASAL2,TSPYL2,SPAG9,TSPO,P4HA1,PCDH7,BTN3A3,HERC6,SLC7A11,MYO1C,TP63,TOMM20,LAMC1,TBCA,RHOG,DPF2,PRRC1,RASAL2,AGPS,AFF4,LRBA,ERAL1,C19orf43,PSMG3,CLDND1,RNF13,NCKAP1,ALDH16A1,ZNF219,CRIPT,SERPINF1,KYNU,CRAT,ALAS1,PKP4,ACVR2A,UACA,ITGAV,MUC13,EPS8L1,PAPD7,GTF2I,TICAM2,PPFIBP1,AGRN,TSC22D4,NCF1B,LDLR,TJP1,ITGAV,TSC22D4,KLHL25,COL1A1,HOXC13,PDCD4,AQP5,HAUS3,FABP2,EPCAM,PTPN6,LAMC1,ZSCAN26,YARS,NCF1B,CTNNA1,MFF,TJP1,KATNA1,AGRN,PTRF,WAS,ESCO2,STMN4,ADCY10,COTL1,IGFN1,SNX21,TJP1,TRIP11,ABCG1,TSC22D4,LRRC4B,ARHGAP25,GOLGA4,SAMHD1,CEND1,ALDH9A1,BMS1,EEPD1,SLC25A24,C15orf52,NDUFB4,LOXL3,LAMC1,DOK3,LLGL2,TADA2A,RPA3,CRAT,TPD52L1,SYTL1,ZFP36L2,PLEKHF2,CNTNAP1,NRAS,CPT1A,SLC25A20,RCSD1,XIRP1,SLC7A11,AGRN,STARD13,LGALSL,ST3GAL6,METTL14,RGS14,TRIM47,MGAT1,SEMA4B,ANXA1,ARHGAP42,NRP1,FAM207A,CACFD1,ARHGAP29,SMPDL3A,KPNA1,KIAA1671,NT5E,SPRR3,MPPED2,AKR1A1,CCRN4L,GNG12,TEAD1,DCDC2,ATP6V0D2,MYO1C,CRLF3,CRIPT,GSTZ1,FADS2,IDH1,KIF1B,ABRACL,PAK2,TLR9,GALT,DAPL1,BAG5,NR3C1,APOL3,PHYH,GK,MCM3AP,PRMT1,FKBP14,LAMC1,ARHGDIB,LAMC1,RNASEH2C,PTPN6,PTDSS2,LMNA,ARHGAP25,CORO1A,PTRF,KIRREL,CMTM6,GALK1,PNPLA2,PNPLA2,CRTAP,CLDND1,TWSG1,TWSG1,EGFR,UFC1,CALD1,SLC35F6,ASGR2,TPBG,CELSR2,RAB13,HBA1,ITM2B,FZD6,WIBG,B3GALTL,TOR1AIP2,LAMB2,KIAA1143,MAP4K1,IKZF1,CSNK1E,B3GALTL,RPIA,SPN,DOK3,ARHGAP15
3,SEMA6A,HBA1,FAM98A,MRPS27,C1orf123,ZNF74,PRODH2,CNN2,MPP5,JMJD7,IDH1,CTNND1,LSM14B,ESD,HBS1L,RRAS,ABHD6,HSPA5,TOR1B,TMEM63B,TPP2,CYP4F11,SLC7A11,TJP1,SOX10,ENSA,CDC42BPA,SNX19,CHD2,CAV2,CLIC3,TMEM63B,CASP9,AKR1B10,YIPF6,PRKAR2B,F5,DOCK2,AGRN,DOPEY1,CLIC3,ENPP4,HNRNPD,KLHDC7B,ENSA,MAPK14,MRPL19,FKBP9,ADAL,HGD,APOA2,CBFB,CCNH,SPG11,LUZP1,GTF2I,PLXNA1,AMOTL1,PALD1,STOM,ATG9A,GOLIM4,ICAM3,FNDC1,CDH1,TF,TNRC6B,PTPN6,SLC39A14,ITGAV,FGD3,10-Sep,FBXO42,CORO1A,DOCK2,ICAM3,MTHFD2,TMUB1,HADHB,YARS,SLC38A2,PGPEP1,APBA1,SEMA4D,USP4,ITGAV,LDB1,MPP5,WAS,TJP1,LRRC40,TSPAN6,PIK3R3,10-Sep,DCK,NCF4,ADH4,GMFG,NDUFA12,PFKP,CERS4,CDC42BPB,CORO1A,ARHGAP25,GOLM1,WIBG,AKR1B15,PODXL,GSTCD,CA14,NRIP1,GATA3,ETV6,TRIM6-TRIM34,MPP5,DCAF7,NDUFA4,PUM1,DOCK2,PLXNA1,VWA8,MEF2A,OSGEPL1,ATM,PKP2,ZBTB45,RAB23,DOPEY2,GRK6,MYO1F,BTF3L4,B4GALT4,MYO1C,ACLY,DCAF7,DPH1,ZNF518A,GBA2,PDE3B,ZBTB7A,RASGRP2,HSD17B1,INPP4A,FNTB,PTPN6,NRP1,ITGB1,CERS4,ABCA13,FAM65A,ACOX1,MTHFS,DUT,GATA2,MTFR1,MKS1,STMN1,TJP1,CRLF3,SLC2A6,SEC13,ADRBK1,DCK,RASAL3,CRLF3,ABCC6,YAP1,FHL2,ARHGAP10,SSH3,MTHFSD,F8,LMTK2,MPRIP,OSBPL6,GMCL1P1,TTC26,RPS25,LARP1,MID1IP1,LAMC1,MPHOSPH10,CORO1A,RGS14,LCP2,PTPN6,CTTN,RGS14,GNG12,GPC1,CRTAP,CORO1A,CANT1,ACTN1,CLDND1,LEPRE1,CAV1,CD151,HDAC4,CAV1,CAV1,ITGA3,ACACA,FKBP9,MYO1C,FAR1,CRIM1,B3GALTL,ICAM3,RAB13,CNTRL,PIK3AP1,PIK3AP1,PLIN2,RPIA,WAS,RAB13,RCSD1,TSC22D4,GIPC1,PIK3AP1,RAB13,LIMD2,ZFYVE16,MAP4K1
4,TNC,LAMC1,IQGAP1,RAB44,PEX10,FABP5,RFFL,FGD1,C19orf43,GIPC2,DGKZ,C19orf43,WASF1,CBFB,LAMB4,PTRF,GMNN,PIK3C2A,AGRN,ATP5A1,MCM5,SLC25A24,AKR1D1,CTNND1,CAMK4,SUN1,XXYLT1,ATRAID,L2HGDH,PRDX5,YES1,OTUD4,FSTL1,ALDH3A1,LAMB2,CD4,NPNT,ENO3,CYP2J2,PPIH,RASSF5,SIRT6,C19orf43,FSTL1,CRTC2,RGS14,MRPL44,ARHGDIB,DMD,TOR1AIP2,LIPA,CKMT1A,SIRPA,MAGED2,AMT,SRGAP2,BPGM,DNPEP,HOXD9,G6PD,TCEB3,TMEM41B,LAMC1,CD34,CKMT1A,PTMA,VKORC1L1,LRMP,AFP,VMP1,CORO1A,DOCK2,NCF1B,LAMC1,MYO7B,AFF4,PLA2G7,FAT4,ST13,CSK,EPC1,ARID3A,OGT,DSG2,DOCK1,TMEM163,MRPL30,RCSD1,RCSD1,MPP5,HIRA,RCSD1,GMFB,RRAS,COL4A5,LRP11,ANXA9,RUFY3,AFP,USP54,EDAR,EPN2,RASSF2,DNAJC9,SMYD5,RAB13,NFRKB,SAMHD1,CORO6,CENPK,SRXN1,PHYKPL,MRPS2,SPTAN1,HBA1,PPA1,KIAA1598,XYLB,CTNNA1,BAIAP2L1,KIAA1598,ZFYVE16,SEPHS2,MERTK,DVL1,ARSK,NBR1,ZNF655,TNFRSF10B,BTF3L4,AIF1,APOBR,AGO1,EPB41L5,LRRC7,USP6NL,PRKCD,MT1G,MFAP3,HSPBAP1,LAMC1,EVI5L,VAV1,PDE2A,MEPCE,PHF1,TMEM43,YY1AP1,CEP89,ITGB4,PRKCA,SERPINB9,HAUS1,MINOS1,DTD1,KPNA1,GRB2,TAF12,KDM4A,UACA,GNA11,F8,GPX1,PKP4,PARK7,TGFBR3,CTNNA1,CNTRL,C1orf21,POLR2E,KLHDC7A,CPVL,H1FX,STMN4,PTK2B,GOPC,ILF3,EIF4EBP1,ACACB,BTF3L4,RAB13,CNOT1,ARHGAP25,PTPN6,CORO6,LAMC1,DOK3,VRK3,BCAP29,ITGAV,OSMR,DCBLD2,CRTAP,CD151,CHMP4A,CRTAP,CYR61,CLDND1,SLC38A2,PLIN2,CMTM6,GNB3,AARSD1,F2,CNTRL,TWSG1,ITGA3,CRTAP,FERMT3,RNF141,DNAJC9,PLIN2,TWSG1,LAMB2,EFCAB4B,IKZF1,IRF2,IKZF1,DNAJC9,MICALL1,CAMSAP2,ANTXR1,KIAA1143,SLC7A1,TSC22D4
5,SMARCD3,KIAA0319L,PHLDA1,DTWD2,C3orf17,KLHL18,RIN2,TNS1,HMGB2,AGAP1,AGAP1,HNRNPD,ACSS3,PCMT1,ITPA,RAB12,MEMO1,NDUFS4,ICAM3,NAV3,TCF4,SPECC1,EIF2S1,CBFA2T3,MFSD12,HMGB2,TPRG1L,AGAP3,ZUFSP,RAB12,HEG1,FBXL2,LDB1,AKR1D1,PTPRC,VGLL1,HBA1,NPTN,UBA5,RANBP6,PCDH7,PODXL,CTNND1,RPA2,TSPAN6,HEG1,MRP63,10-Sep,CKAP2,PTPN7,SLC17A5,MRPL19,MRPS21,SLC16A6,GBA,SLC11A2,METTL7B,PPCS,IFI16,FAM203A,CCM2,TOP3A,TJP1,STX1B,HDHD3,TRIM6-TRIM34,MPC2,MYO7B,VTN,WAS,AGRN,YARS,CTNNA1,PTPN6,10-Sep,GTPBP1,PRSS23,DAAM2,BACH1,MAPK14,XPC,LOXL2,ERN2,AKAP13,SEC11C,TBCA,WWP2,NCF1B,10-Sep,S100A10,ZHX1,ITGAV,VGLL4,TJP1,OSMR,ANXA7,COL11A1,NR3C1,PDSS1,TNPO3,UCHL1,SLFN11,STMN4,PTPN6,PHKB,BTF3,TMLHE,KIAA0754,PIK3R3,YWHAQ,CCDC126,SYDE1,WIPI1,SNRNP35,MBNL1,ACSL3,COMMD5,FHIT,DLG5,NT5DC3,LZIC,CARD8,C19orf54,ABHD17B,ARVCF,ZNF655,ZNF330,PXMP4,GPD1L,GPR161,ZMIZ1,MRPL33,ERGIC1,CGNL1,PHLDA1,POU3F3,NCKAP1L,NHS,BHMT,DLG1,PIK3AP1,PNMA2,RASGRP2,ITGB4,NDST1,KIRREL,CYB561,FUBP1,DNAAF2,SLC38A1,MSN,IMPAD1,CIC,LEPROT,LRPAP1,MCAM,PVRL2,FARP2,TYRP1,MPRIP,VPREB1,DNAJC9,TRAF3IP3,SH3BP5L,YIPF6,RAB6C,IMP3,PHYHIPL,BAG1,CNTRL,DBP,PEX16,FPGT,GIPC1,PTPRB,CERS6,GMEB1,SLC25A24,SEC14L1,MICALL2,BUB1B,ELAC2,FKBP9,DOCK2,SLC35F6,HMGB2,PICK1,WAS,ACTN1,FHL2,FAM107B,ITGB1,PTRF,CLDND1,PPAP2A,LRPAP1,LEPRE1,CYR61,MIEN1,PTRF,ITGA3,CD151,CLDND1,LRMP,PLIN2,RRAS,CRTAP,CCDC25,LIMD2,MRPS21,LRMP,F2,HNMT,UBE2G1,SYNE2,LAMC1,DOCK2,DOK3,RCSD1,FKBP5,PTPN6,TOR1AIP2,ARHGAP15,GMFG,IKZF1
6,LLGL2,SNX33,S100A16,ZDHHC8,PLA2G7,TTC39A,GLTSCR2,ZCCHC11,TICAM2,TMEM248,FOXP4,GOLGA5,TAP1,C6orf132,KIAA0907,BAG1,RFC4,MRPS24,TJP1,NRP2,EGFR,MRPL28,MKS1,PIN4,CNP,DNAJC9,FBXO46,STX7,TRIM6-TRIM34,LEPREL4,ANKRD32,MPC1,PGAM1,GCLC,NFATC3,AMIGO2,RBM41,ALDH6A1,CTNNA1,GALT,LAMP5,C14orf93,WAS,CSNK2A2,ATP1A4,RRAS2,PAK2,TJP1,MMS22L,CSK,OXCT1,CDC42BPB,IMP3,ABCC10,HMGB2,ZCCHC17,BACE2,MRPL14,ADCK1,B4GALT4,CPVL,VCPIP1,DNAJC2,DPF1,OCLN,ADAM19,TMEM223,WAS,UROS,PTPN6,TMEM41B,ANKRD17,HEG1,ICAM3,YARS,S100A10,PCMTD1,POU2F1,EPS15,CTNNA2,COPZ2,RUFY2,MAOA,GPX2,MTSS1,CTDSPL,CYCS,STMN4,PVR,LAMB2,APEH,WAS,HAUS8,ITGAV,MECOM,ITGAV,PDE2A,LRBA,AMBP,RABIF,PIGH,IGJ,YARS,AFF4,HSP90AA1,CCDC25,MEST,C8orf47,SPRYD4,ALCAM,AHNAK,ANXA6,JMJD1C,SMYD2,ITGAV,PLXNA1,FAM83H,TIMM17B,PTPN7,ATP12A,MARVELD2,TSPAN31,PCYOX1,LIPA,ENPP4,BCAS1,PCED1B,GPD1L,RPS6KB1,GUK1,TNKS,PALD1,BAG1,OPHN1,SETDB2,TBCA,NCK2,ZFYVE27,MRPL19,PEX10,PDE3B,PURB,CLCN3,GPRC5A,UCHL3,TGFB2,TGFB2,LDB1,GOLGA1,DGKZ,TMED3,RIOK3,PRUNE2,TRMT5,ADIPOR2,HSD17B11,SERPIND1,COL4A5,PHLDA1,GOLM1,BHLHE22,HPRT1,RASAL3,ZFYVE16,IGSF3,XPO6,ZNF594,A1CF,FAM126A,PLEK,PIN1,SNX1,LIMA1,C1orf50,KPNA1,ALDOA,ACTBL2,OSCP1,POLR3G,OCIAD2,EFCAB7,CTSS,HMGB2,CTTN,HMGB2,ITGAV,HMGB2,PTRF,WAS,CORO1A,EPN2,WAS,IKBIP,CRIM1,TOR1AIP2,IKBIP,ACTN1,HK1,CMTM6,WIBG,CYR61,UBE2G1,GNPTAB,FERMT3,CAV2,TGM2,CHD1L,SYNE2,PON2,CCDC25,LAGE3,SLC12A4,CAMSAP2,TOR1AIP2,RANBP1,MECOM,HBA1,SLC7A1,MAP4K1,UACA,RAB13,CRTAP,YIPF6,PTPRC,RCSD1
7,PNP,MAP4K1,SLCO3A1,SEC31A,ZNF618,BCKDK,PDLIM5,ICA1,TOR1B,NDUFB9,CA4,S100A10,CECR2,TSPAN4,SUN1,SYNE1,ZC4H2,WWOX,CTNND1,AMN1,TINAGL1,CNOT2,ALDH3A1,GOLGA5,S100B,KATNA1,EMC3,SMS,MARVELD1,ALDH1A2,GSTA4,MXRA8,GJA1,AKR1C3,TNPO2,PAWR,PRICKLE3,ID1,GPC1,SDHA,SMARCD2,PRG4,AGRN,JMJD7,ATP1A1,AGRN,WBP4,IKZF1,ARHGEF1,FABP5,LIPE,KIAA0319L,GNL3L,DCT,LSP1,TP53BP2,ITPKB,MUC13,SUCLG2,UBE2Q1,SUCLG2,SHANK2,CADM1,SORBS1,XYLT2,EXOC3L4,CD180,SUCLG2,LCP2,CDV3,YARS,CTNNA1,LAMC1,ITGAV,UACA,CTDSPL,COASY,VMA21,STAT5A,RNF185,RBP1,DHTKD1,GPC3,SLC27A2,COL18A1,RRAS,ITGA1,TICAM2,TSPAN6,CEP85,PLEKHF2,AFF4,SERBP1,HAT1,SPATA5,ADH4,ARVCF,GCH1,SULT2A1,PRPF40B,NAF1,NCS1,WAS,HBA1,ZNHIT6,ZNF259,MNS1,REL,PYCR1,PRKACB,KIF3A,DPY19L1,SRFBP1,FILIP1L,SLC35F6,RAI14,ERBB2,G3BP2,WIBG,LRRC16A,PIK3C2A,DLG2,TGFB1I1,PGAP1,ACY1,NUP54,TMEM104,PRRC1,PXMP4,PSTPIP2,TOR3A,PLEKHG2,MYBBP1A,UCKL1,PSME1,DLG2,CTU2,HS1BP3,RGS14,SERPINB6,YAP1,SMC1B,ACYP1,EIF2B3,VAV1,TPBG,PRTFDC1,FAM20B,SLC15A4,ZYX,MPPED2,SNX7,TMEM143,FOSL1,PIK3CD,RPUSD1,ODR4,INPP4A,ALKBH4,GPSM3,DNTT,MBNL2,RGN,YAP1,LMNA,PLEKHH3,ABRACL,ANAPC10,EXOC6B,ZSWIM8,TMEM43,CA8,ZMPSTE24,BTF3L4,RINT1,CORO2A,KBTBD11,PGD,WDR48,ANTXR2,ETNK1,ERN2,GPX8,NCKAP1L,ICAM3,TJP1,FKBP9,SAMD8,PIK3AP1,DENND4A,LAMC1,CD59,DHCR24,LYPLA1,PGS1,CD274,CMTM6,ITGA3,RBM4B,SLC12A4,CAV2,TPBG,IRAK4,LIMD2,ITGA3,CMTM6,EGFR,TOR1AIP2,SPN,IKZF1,SLC35F6,SLC35F6,B3GALTL,PTPN6,HAUS1,KDM3A,PTPN7,YIPF6,CSNK1E,RAB13,SERINC1,MMP15,GNG12,LIMD2,DNAJC9
8,CASC4,DNAH11,FLI1,PAPSS1,SUPT4H1,FAM160A1,MSRB2,PLEKHA2,RASAL2,BTN3A3,C6orf106,RASAL2,PATZ1,SPATA20,SFXN3,MOCOS,ANKRD13A,DDX60,PTPN6,ELANE,TNFAIP2,RPS6KA1,DUSP11,EDF1,DCT,SLC39A6,FDX1L,ECI1,ANKRD31,LAMC1,TMEM56,C9orf89,CALHM2,GSR,CTNNA2,ANKRD27,PPP6R3,TAF4B,PRRG1,ANKRD40,ZBTB39,C15orf40,TRAFD1,MAP4K4,C1orf123,AFF4,PNPO,LRMP,CYP4V2,C19orf43,SMAD9,CORO1A,RPA3,TUBGCP6,CRLF3,SULT1A1,TMEM38B,TTC39C,RBM10,TRAPPC8,RABGAP1,AGRN,HEG1,BTAF1,PLEKHA6,AGXT,C8orf47,CORO7,HOXC13,ICAM3,CCDC88B,HEG1,SLC25A26,TICAM2,MYO1C,SDPR,E2F3,ADH6,HOXB4,LAMC1,SOX13,ZBTB44,PLIN2,SH3BGRL2,RBPMS,STMN4,LARP4,WAS,DOK3,RCSD1,IL8,10-Sep,POLR1D,CLIC5,SOAT1,CTNND1,FLII,GBP2,MGARP,PEAK1,QSOX2,TERF2IP,RGS14,CTNNA2,HEATR2,TTC4,DDX3X,CAMLG,RGPD5,WIPF1,GID8,UBE2J1,SLC2A13,EML2,ESM1,PTRF,6-Sep,CPOX,MPP5,PCYOX1,MEF2A,CNNM3,BCAT2,CCDC85C,TBC1D31,STARD10,CORO1A,ERBB4,SYTL1,PXMP4,MRPL33,MYO1F,APIP,EMSY,INADL,TSPAN6,TFAP2B,GYG1,GLUD2,CD74,SPN,SEMA4B,REXO2,GPRC5C,HBA1,CYB561,PARVB,CD276,CECR2,RCHY1,HPRT1,RAB8B,CORO6,UPP1,ZDHHC8,ERBB2IP,SARS2,PTGFRN,PDCD4,NARFL,KPNA1,AKR1A1,DNAAF2,PITHD1,UACA,HSD17B12,IGSF3,MAP3K11,HGF,TYW3,ADAM9,PKMYT1,SLC4A8,DENND4A,MSRA,PLIN3,MYLK,CXCL5,ZNF185,NDUFAF3,PCBP3,EMG1,RBFOX2,FKBP9,FKBP9,10-Sep,GPX8,FBXO2,TSPAN6,PTPN6,HAUS1,GNG12,ITGB1,TOR1AIP2,ULBP2,C5,SORD,SORD,BCDIN3D,UPP1,PNPLA2,SORD,CELSR2,IKZF1,S100A10,CAV1,CAV1,AGRN,CD276,GNG12,PLIN2,RGN,TUSC3,PUS7,HMGB2,YAP1,DOK3,CDC42BPB,PLIN2,BTK,CSNK1E,CCDC25,TSC22D4,ARHGAP15,DOCK2
