,2-aminoadipate,3-phosphoglycerate,alpha-glycerophosphate,4-pyridoxate,aconitate,adenine,adipate,alpha-ketoglutarate,AMP,citrate,isocitrate,CMP,cystathionine,cytidine,dCMP,DHAP/glyceraldehyde 3P,erythrose-4-phosphate,F1P/F6P/G1P/G6P,hexoses (HILIC neg),fumarate/maleate/alpha-ketoisovalerate,glucuronate,glutathione oxidized,glutathione reduced,GMP,guanosine,hippurate,hypoxanthine,inosine,kynurenine,lactate,lactose,malate,NAD,NADP,oxalate,pantothenate,PEP,ribose-5-P/ribulose5-P,sorbitol,succinate/methylmalonate,sucrose,thymine,UMP,UDP-galactose/UDP-glucose,uracil,urate,uridine,xanthine,taurocholate,glycodeoxycholate/glycochenodeoxycholate,taurodeoxycholate/taurochenodeoxycholate,phosphocreatine,3-methyladipate/pimelate,6-phosphogluconate,alpha-hydroxybutyrate,2-hydroxyglutarate,inositol,malondialdehyde,glycine,alanine,serine,threonine,methionine,aspartate,glutamate,asparagine,glutamine,histidine,arginine,lysine,valine,leucine,isoleucine,phenylalanine,tyrosine,tryptophan,proline,cis/trans-hydroxyproline,ornithine,citrulline,taurine,5-HIAA,serotonin,GABA,acetylglycine,dimethylglycine,homocysteine,SDMA/ADMA,NMMA,allantoin,anthranilic acid,kynurenic acid,5-adenosylhomocysteine,carnosine,N-carbamoyl-beta-alanine,thiamine,niacinamide,betaine,choline,alpha-glycerophosphocholine,acetylcholine,creatine,creatinine,thyroxine,trimethylamine-N-oxide,hexoses (HILIC pos),adenosine,thymidine,xanthosine,2-deoxyadenosine,2-deoxycytidine,cAMP,cotinine,pipecolic acid,pyroglutamic acid,1-methylnicotinamide,butyrobetaine,putrescine,methionine sulfoxide,carnitine,acetylcarnitine,propionylcarnitine,malonylcarnitine,butyrylcarnitine/isobutyrylcarnitine,valerylcarnitine/isovalerylcarnitine/2-methylbutyroylcarnitine,hexanoylcarnitine,heptanoylcarnitine,lauroylcarnitine,myristoylcarnitine,palmitoylcarnitine,stearoylcarnitine,oleylcarnitine,arachidonyl_carnitine,sarcosine,beta-alanine,anserine,C14:0 LPC,C16:1 LPC,C16:0 LPC,C18:2 LPC,C18:1 LPC,C18:0 LPC,C20:4 LPC,C20:3 LPC,C22:6 LPC,C16:0 LPE,C18:1 LPE,C18:0 LPE,C20:4 LPE,C22:6 LPE,C32:2 PC,C32:1 PC,C32:0 PC,C34:4 PC,C34:3 PC,C34:2 PC,C34:1 PC,C36:4 PC-A,C36:4 PC-B,C36:3 PC,C36:2 PC,C36:1 PC,C38:6 PC,C38:5 PC,C38:4 PC,C38:2 PC,C40:6 PC,C14:0 SM,C16:1 SM,C16:0 SM,C18:2 SM,C18:1 SM,C18:0 SM,C22:1 SM,C22:0 SM,C24:1 SM,C24:0 SM,C34:2 DAG,C34:1 DAG,C36:2 DAG,C36:1 DAG,C14:0 CE,C16:1 CE,C16:0 CE,C18:3 CE,C18:2 CE,C18:1 CE,C18:0 CE,C20:5 CE,C20:4 CE,C20:3 CE,C22:6 CE,C46:2 TAG,C46:1 TAG,C46:0 TAG,C48:3 TAG,C48:2 TAG,C48:1 TAG,C48:0 TAG,C50:3 TAG,C50:2 TAG,C50:1 TAG,C50:0 TAG,C52:5 TAG,C52:4 TAG,C52:3 TAG,C52:2 TAG,C52:1 TAG,C54:7 TAG,C54:6 TAG,C54:5 TAG,C54:4 TAG,C54:3 TAG,C54:2 TAG,C54:1 TAG,C56:8 TAG,C56:7 TAG,C56:6 TAG,C56:5 TAG,C56:4 TAG,C56:3 TAG,C56:2 TAG,C58:8 TAG,C58:7 TAG,C58:6 TAG
0,hsa-miR-1469,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-1274a,hsa-miR-27a,hsa-miR-142-5p,hsa-miR-574-5p,hsa-miR-193b,hsa-miR-142-3p,hsa-miR-27a,hsa-miR-100,hsa-miR-142-3p,hsa-miR-29a,hsa-miR-200b,hsa-miR-142-5p,hsa-miR-31,hsa-miR-592,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-29a,hsa-miR-23a,hsa-miR-22,hsa-miR-22,hsa-miR-142-3p,hsa-miR-203,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-1975,hsa-miR-589,hsa-miR-150,hsa-miR-142-5p,hsa-miR-10a,hsa-miR-10a,hsa-miR-574-3p,hsa-miR-142-5p,hsa-miR-205,hsa-miR-1274a,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-142-5p,mcv-miR-M1-3p,hsa-miR-10a,hsa-miR-142-3p,hsa-miR-375,hsa-miR-142-5p,hsa-miR-150,hsa-miR-24,hsa-miR-142-5p,hsa-miR-146b-5p,hsa-miR-142-3p,hsa-miR-31,hsa-miR-142-5p,hsa-miR-574-3p,hsa-miR-146a,hsa-miR-142-5p,hsa-miR-136,hsa-miR-211,hsa-miR-194,hsa-miR-197,hsa-miR-142-5p,hsa-miR-23b,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-223,hsa-miR-141,hsa-miR-106a+hsa-miR-17,hsa-miR-23a,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-100,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-939,hsa-miR-106a+hsa-miR-17,hsa-miR-223,hsa-miR-106a+hsa-miR-17,hsa-miR-22,hsa-miR-142-5p,hsa-miR-148a,hsa-miR-200c,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-642,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-100,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-100,hsa-miR-142-5p,hsa-miR-223,hsa-miR-200b,hsa-miR-1274a,hsa-miR-29a,hsa-miR-29a,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-766,hsa-miR-125b,hsa-miR-142-5p,hsa-miR-429,hsa-miR-598,hsa-miR-24,hsa-miR-151-3p,hsa-miR-1185,hsa-miR-142-5p,hsa-miR-100,hsa-miR-200b,hsa-miR-140-5p,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-183,hsa-miR-574-5p,hsa-miR-24,hsa-miR-183,hsa-miR-23b,hsa-miR-203,hsa-miR-574-5p,hsa-miR-342-3p,hsa-miR-342-3p,hsa-miR-342-3p,hsa-miR-190b,hsa-miR-223,hsa-miR-142-5p,hsa-miR-141,hsa-miR-497,hsa-miR-142-3p,hsa-miR-27a,hsa-miR-548a-3p,hsa-miR-145,hsa-miR-27a,hsa-miR-150,hsa-miR-145,hsa-miR-28-5p,hsa-miR-145,hsa-miR-142-5p,hsa-miR-100,hsa-miR-23b,hsa-miR-23b,hsa-miR-24,hsa-miR-183,hsa-miR-203,hcmv-miR-US33-5p,hsa-miR-150,hsa-miR-31,hsa-miR-515-3p,hsa-miR-320b,hsa-miR-150,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-521,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-221,hsa-miR-142-5p,hsa-miR-934,hsa-miR-221,hsa-miR-223,hsa-miR-142-5p,hsa-miR-183,hsa-miR-29a,hsa-miR-142-5p,hsa-miR-221,hsa-miR-375,hsa-miR-345,hsa-miR-142-5p,hsa-miR-222,hsa-miR-23a,hsa-miR-106a+hsa-miR-17,hsa-miR-150,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-100,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-100,hsa-miR-100,hsa-miR-142-5p,hsa-miR-100,hsa-miR-100,hsa-miR-100,hsa-miR-100,hsa-miR-100,hsa-miR-375,hsa-miR-100,hsa-miR-100,hsa-miR-100,hsa-miR-100,hsa-miR-100,hsa-miR-100,hsa-miR-150,hsa-miR-142-5p,hsa-miR-22,hsa-miR-215,hcmv-miR-US5-1,hsa-miR-150,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-22,hsa-miR-215,hsa-miR-106a+hsa-miR-17,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-106a+hsa-miR-17,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-142-5p
1,hsv1-miR-H8,hsa-miR-1975,hsa-miR-142-5p,hsa-miR-151-3p,hsa-miR-100,hsa-miR-142-3p,kshv-miR-K12-8,hsa-miR-503,hsa-miR-100,hsa-miR-135b,hsa-miR-27a,hsa-miR-142-5p,hsa-miR-92b,hsa-miR-31,hsa-miR-22,hsa-miR-22,hsa-miR-488,hsa-miR-22,hsa-miR-142-5p,hsa-miR-610,hsa-miR-27a,hsa-miR-27a,hsa-miR-455-5p,hsa-miR-100,hsa-miR-509-3-5p,hsa-miR-142-3p,hsa-miR-455-3p,hsa-miR-200c,hsa-miR-604,hsa-miR-375,hsa-miR-142-3p,hsa-miR-193b,hsa-miR-221,hsa-miR-200b,hsa-miR-142-3p,hsa-miR-28-5p,hsa-miR-330-3p,hsa-miR-31,hsa-miR-142-3p,hsa-miR-151-5p,hsa-miR-100,hsa-miR-1269,hsa-miR-142-5p,hsa-miR-592,hsa-miR-142-3p,hsa-miR-142-5p,ebv-miR-BART2-3p,hsa-miR-142-3p,hsa-miR-628-5p,hsa-miR-142-5p,hsa-miR-193a-5p,hsa-miR-142-3p,hsa-miR-574-5p,hsa-miR-100,hsa-miR-150,hsa-miR-1538,hsa-miR-486-3p,hsa-miR-30d,hsa-miR-934,hsa-miR-200b,hsa-miR-592,hsa-miR-142-3p,hsa-miR-100,hsa-miR-595,hsa-miR-375,hsa-miR-20a+hsa-miR-20b,hsa-miR-215,hsa-miR-142-3p,hsa-miR-100,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-100,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-30d,hsa-miR-92a,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-200b,hsa-miR-574-5p,hsa-miR-192,hsa-miR-106a+hsa-miR-17,hsa-miR-100,hsa-miR-150,hsa-miR-1975,hsa-miR-142-3p,hsa-miR-142-3p,hsa-miR-142-3p,hsa-miR-224,hsa-miR-142-3p,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-137,hsa-miR-142-3p,hsa-miR-138,hsa-miR-223,hsa-miR-181a,hsa-miR-29b,hsa-miR-146a,hsa-miR-147b,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-183,hsa-miR-142-3p,hsa-miR-320a,hsa-miR-216a,hsa-miR-22,hsa-miR-146a,hsa-miR-200c,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-548b-3p,hsa-miR-142-3p,hsa-miR-19a,hsa-miR-939,hsa-miR-152,hsa-miR-142-3p,hsa-miR-574-3p,hsa-miR-24,hsa-miR-150,hsa-miR-183,hsa-miR-193a-5p,hsa-miR-183,hsa-miR-149,hsa-miR-142-5p,hsa-miR-454,hsa-miR-223,hsa-miR-223,hsa-miR-181a,hsa-miR-16,hsa-miR-150,hsa-miR-429,hsa-miR-342-3p,hsa-miR-142-5p,hsa-miR-221,hsa-miR-96,hsa-miR-155,hsa-miR-513a-3p,hsa-miR-574-5p,hsa-miR-96,hsa-miR-137,hsa-miR-96,hsa-miR-142-3p,hsa-miR-221,hsa-miR-221,hsa-miR-378,hsa-miR-96,hsa-miR-135b,hsa-miR-27a,hsa-miR-548i,hsa-miR-142-5p,hsa-miR-324-3p,hsa-miR-361-3p,hsa-miR-203,hsa-miR-142-5p,hsa-miR-150,hsa-miR-375,hsa-miR-24,hsa-miR-320b,hsa-miR-221,hsa-miR-151-3p,hsa-miR-151-3p,hsa-miR-24,hsa-miR-199a-5p,hsa-miR-24,hsa-miR-873,hsa-miR-23a,hsa-miR-873,hsa-miR-142-3p,hsa-miR-29a,hsa-miR-224,hsa-miR-142-3p,hsa-miR-320b,hsa-miR-345,hsa-miR-548b-5p,hsa-miR-22,hsa-miR-18a,hsa-miR-18a,hsa-miR-19a,hsa-miR-181a,hsa-miR-142-3p,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-150,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-142-3p,hsa-miR-150,hsa-miR-22,hsa-miR-196a,hsa-miR-574-5p,hsa-miR-150,hsa-miR-885-5p,hsa-miR-106a+hsa-miR-17,hsa-miR-378,hsa-miR-378,hsa-miR-375,hsa-miR-106a+hsa-miR-17,hsa-miR-378,hsa-miR-22,hsa-miR-150,hsa-miR-150,hsa-miR-106a+hsa-miR-17,hsa-miR-106a+hsa-miR-17,hsa-miR-106a+hsa-miR-17,hsa-miR-142-5p,hsa-miR-22,hsa-miR-142-5p,hsa-miR-150,hcmv-miR-US5-1,hsa-miR-150,hsa-miR-142-5p,hsa-miR-375,hsa-miR-22,hsa-miR-142-3p,hsa-miR-142-3p,hsa-miR-142-3p,hsa-miR-100,hsa-miR-100,hsa-miR-142-3p,hsa-miR-574-3p,hsa-miR-142-3p
2,hsa-miR-378,hsa-miR-142-3p,hsa-miR-141,hsa-miR-31,hsa-miR-142-5p,hsa-miR-1269,hsa-miR-558,hsa-miR-100,hsa-miR-142-5p,hsa-miR-151-3p,hsa-miR-1975,hsa-miR-23a,ebv-miR-BART15,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-150,hsa-miR-766,hsa-miR-142-3p,hsa-miR-23a,hsa-miR-586,hsa-miR-19b,hsa-miR-31,hsa-miR-31,hsa-miR-142-5p,hsa-miR-95,hsa-miR-150,hsa-miR-142-3p,hsa-miR-203,hsa-miR-610,hsa-miR-27a,hsa-miR-22,kshv-miR-K12-4-3p,hsa-miR-532-3p,hsa-miR-582-5p,hsa-miR-22,hsa-miR-126,hsa-miR-1182,hsa-miR-150,hsa-miR-19a,hsa-miR-142-3p,hsa-miR-185,hsa-miR-2113,hsa-miR-100,hsa-miR-99b,hsa-miR-23a,hsa-miR-375,hsa-miR-767-3p,hsa-miR-375,hsa-miR-28-3p,hsa-miR-106a+hsa-miR-17,hsa-miR-23a,hsa-miR-146a,hsa-miR-142-3p,hsa-miR-192,hsa-miR-27a,hsa-miR-1271,hsa-miR-365,hsa-miR-626,ebv-miR-BART2-3p,hsa-miR-574-3p,hsa-miR-100,hsa-miR-574-5p,hsa-miR-142-3p,hsa-miR-146b-3p,hsa-miR-155,hsa-miR-34c-5p,hsa-miR-627,hsa-miR-27a,hsa-miR-31,hsa-miR-106a+hsa-miR-17,hsa-miR-22,hsa-miR-142-3p,hsa-miR-150,hsa-miR-100,hsa-miR-150,hsa-miR-150,hsa-miR-220b,hsa-miR-579,hsa-miR-142-3p,hsa-miR-150,hsa-miR-610,hsa-miR-363,hsa-miR-619,hsa-miR-140-5p,hsa-miR-375,hsa-miR-142-3p,hsa-miR-455-3p,hsa-miR-545,hsa-miR-545,hsa-miR-545,hsa-miR-142-5p,hsa-miR-545,hsa-miR-542-3p,hsa-miR-598,hsa-miR-192,hsa-miR-939,hsa-miR-1290,hsa-miR-429,hsa-miR-1975,hsa-miR-1537,hsa-miR-29b,hsa-miR-181a,hsa-miR-375,ebv-miR-BART11-3p,hsa-miR-142-3p,hsa-miR-129-3p,hsa-miR-137,hsa-miR-302b,hsa-miR-150,hsa-miR-141,hsa-miR-224,hsa-miR-147b,hsa-miR-142-3p,hsa-miR-200b,hsa-miR-24,hsa-miR-125a-5p,hsa-miR-216a,ebv-miR-BART1-5p,hsa-miR-99b,hsa-miR-142-5p,hsa-miR-142-3p,hsa-miR-574-3p,hsa-miR-149,hsa-miR-125b,hsa-let-7b,hsa-miR-141,hsa-miR-574-3p,hsa-miR-29c,hsa-miR-29c,hsa-miR-16,hsa-miR-95,hsa-miR-23a,hsa-miR-574-3p,hsa-miR-574-5p,hsa-miR-26a,hsa-miR-92a,hsa-miR-142-5p,hsa-miR-152,hsa-miR-193a-5p,hsa-miR-490-5p,hsa-miR-193b,hsa-miR-143,hsa-miR-628-5p,hsa-miR-183,hsa-miR-24,hsa-miR-23b,hsa-miR-100,hsa-miR-125a-5p,hsa-miR-27a,hsa-miR-142-3p,hsa-miR-320b,hsa-miR-302c,hsa-miR-574-5p,hsa-miR-101,hsa-miR-221,hsa-miR-148a,hcmv-miR-US33-5p,hsa-miR-1274a,hsa-miR-27a,hsa-miR-142-3p,hsa-miR-142-3p,hsa-miR-200b,hsa-miR-22,hsa-miR-135b,hsa-miR-574-5p,hsa-miR-147b,hsa-miR-31,hsa-miR-551b,hsa-miR-100,hsa-miR-200b,hsa-miR-22,hsa-miR-224,hsa-miR-200b,hsa-miR-151-3p,hsa-miR-497,hsa-miR-218,hsa-miR-223,hsa-miR-150,hsa-miR-106a+hsa-miR-17,hsa-miR-31,hsa-miR-100,hsa-miR-130a,hsa-miR-150,hsa-miR-150,hsa-miR-22,hsa-miR-23a,hsa-miR-22,hsa-miR-150,hsa-miR-142-5p,hsa-miR-100,hsa-miR-142-5p,hsa-miR-200c,hsa-miR-148a,hsa-miR-129-5p,hsa-miR-22,hsa-miR-122,hsa-miR-375,hsa-miR-106a+hsa-miR-17,hsa-miR-150,hsa-miR-215,hsa-miR-215,hcmv-miR-US5-1,hcmv-miR-US5-1,hsa-miR-22,hsa-miR-31,hsa-miR-20a+hsa-miR-20b,hsa-miR-100,hsa-miR-130a,hsa-miR-22,hsa-miR-150,hsa-miR-22,hsa-miR-142-5p,hsa-miR-130a,hsa-miR-378,hsa-miR-150,hsa-miR-96,hsa-miR-142-3p,hsa-miR-22,hsa-miR-1302,hsa-miR-22,hsa-miR-150,hsa-miR-150,hsa-miR-150,hsa-miR-150,hsa-miR-150
3,hsa-miR-200b,hsa-miR-147b,hsa-miR-200c,hsa-miR-23a,hsa-miR-342-3p,hcmv-miR-US33-5p,hsa-miR-193b,hsa-miR-375,hsa-miR-150,hsa-miR-23a,hsa-miR-365,hsa-miR-130b,hsa-miR-342-3p,hsa-miR-429,hsa-miR-93,hsa-miR-27a,ebv-miR-BART7,hsa-miR-151-3p,hsa-miR-106a+hsa-miR-17,hsa-miR-19a,hsa-miR-574-3p,hsa-miR-24,hsa-miR-222,hsa-miR-150,hsa-miR-378,hsa-miR-106a+hsa-miR-17,hsa-miR-100,hsa-miR-338-5p,hsa-miR-1182,hsa-miR-130a,hsa-miR-31,hsa-miR-99b,hsa-miR-26a,hsa-miR-574-5p,hsa-miR-96,hsa-miR-219-2-3p,hsa-miR-181a,hsa-miR-142-5p,hsa-miR-106a+hsa-miR-17,hsa-miR-223,hsa-miR-1469,hsa-miR-503,hsa-miR-23a,hsa-miR-10a,hsa-miR-1205,hsa-miR-101,hsa-miR-602,hsa-miR-545,ebv-miR-BHRF1-1,hsa-miR-517c+hsa-miR-519a,hsa-miR-302f,hsa-miR-181a,hsa-miR-142-5p,hsa-miR-188-3p,hsa-miR-96,hsa-miR-766,hsa-miR-193b,hsa-miR-497,hsa-miR-192,hsa-miR-342-3p,hsa-miR-223,hsa-miR-486-3p,hsa-miR-22,hsa-miR-23b,hsa-miR-935,hsa-miR-532-5p,hsa-miR-129-3p,hsa-miR-100,hsa-miR-577,hsa-miR-27a,hsa-miR-106a+hsa-miR-17,hsa-miR-150,hsv1-miR-H8,hsa-miR-27a,hsa-miR-23a,hsa-miR-220b,hsa-miR-610,hsa-miR-1205,hsa-miR-23b,hsa-miR-100,hsa-miR-2277,hsa-miR-142-3p,hsa-miR-744,hsa-miR-193b,hsa-miR-31,hsa-miR-375,hsa-miR-1274a,hsa-miR-598,hsa-miR-375,hsa-miR-375,hsa-miR-587,hsa-miR-27a,hsa-miR-18a,hsa-miR-136,hsa-miR-375,hsa-miR-96,hsa-miR-1185,hsa-miR-142-5p,hsa-miR-190b,hsa-miR-96,hsa-miR-23a,hsa-miR-151-3p,hsa-miR-96,hsa-miR-100,hsa-miR-18b,hsa-miR-1299,hsa-miR-19a,hsa-miR-10b,hsa-miR-375,hsa-miR-1469,hsa-miR-221,hsa-miR-100,hsa-miR-151-5p,hsa-miR-188-3p,hsa-miR-219-1-3p,hsa-miR-22,hsa-miR-183,hsa-miR-200b,hsa-miR-23a,hsa-miR-137,hsa-miR-200a,hsa-miR-521,hsa-miR-100,hsa-miR-29a,hsa-miR-135b,hsa-miR-100,hsa-miR-142-3p,hsa-miR-125b,hsa-miR-100,hsa-miR-100,hsa-miR-29c,hsa-miR-95,hsa-miR-375,hsa-miR-181a,hsa-let-7e,hsa-miR-1293,hsa-miR-23a,hsa-miR-658,hsa-miR-92b,hsa-miR-363,hsa-miR-22,hsa-miR-196b,hsa-miR-193b,hsa-miR-24,hsa-miR-569,hsa-miR-576-3p,hsa-miR-130a,hsa-miR-595,hsa-miR-142-5p,hsa-miR-142-5p,hsa-miR-24,hsa-miR-320b,hsa-miR-24,hsa-miR-29a,hsa-miR-631,hcmv-miR-US33-5p,hsa-miR-375,hsa-miR-24,hsa-miR-151-3p,hsa-miR-151-3p,hsa-miR-221,hsa-miR-375,hsa-miR-142-3p,hsa-miR-24,hsa-miR-142-3p,hsa-miR-142-5p,hsa-miR-211,hsa-miR-92a,hsa-miR-92a,hsa-miR-142-5p,hsa-miR-574-3p,hsa-miR-132,hsa-miR-135b,hsa-miR-320b,hsa-miR-142-5p,hsa-miR-221,hsa-miR-222,hsa-miR-142-3p,hsa-miR-30a,hsa-miR-1260,hsa-miR-23a,hsa-miR-1303,hsa-miR-22,hsa-miR-22,hsa-miR-142-3p,hsa-miR-150,hsa-miR-142-3p,hsa-miR-214,hsa-miR-150,hsa-miR-23a,hsa-miR-22,hsa-miR-106a+hsa-miR-17,hsa-miR-375,hsa-miR-501-3p,hsa-miR-574-5p,hsa-miR-200c,hsa-miR-421,hsa-miR-222,hsa-miR-222,hsa-miR-222,hsa-miR-375,hsa-miR-106a+hsa-miR-17,hsa-miR-106a+hsa-miR-17,hsa-miR-142-3p,hsa-miR-21,hsa-miR-194,hsa-miR-20a+hsa-miR-20b,hcmv-miR-US5-1,hsa-miR-130a,hsa-miR-142-3p,hsa-miR-155,hsa-miR-31,hsa-miR-194,hcmv-miR-US5-1,hsa-miR-96,hsa-miR-142-3p,hsa-miR-150,hsa-miR-1302,hsa-miR-22,hsa-miR-150,hsa-miR-106a+hsa-miR-17,hsa-miR-450a,hsa-miR-96,hsa-miR-142-3p,hsa-miR-1302
4,hsa-miR-579,hsa-miR-592,hsa-miR-766,hsa-miR-27a,hsa-miR-455-3p,hsa-miR-92a,hsa-miR-1274a,hsa-miR-455-3p,hsa-miR-23a,hsa-miR-375,hsa-miR-764,hsa-miR-660,hsa-miR-130b,hsa-miR-142-3p,hsa-miR-150,hsa-miR-100,hsa-miR-23a,hsa-miR-23a,hsa-miR-132,hsa-miR-34a,hsa-miR-631,hsa-miR-574-3p,hsa-miR-1185,hsa-miR-23a,hsa-miR-1305,hsa-miR-23a,mcv-miR-M1-5p,hsa-miR-1301,hsa-miR-423-3p,hsa-miR-142-3p,hsa-miR-1469,hsa-miR-939,hsa-miR-455-5p,hsa-miR-31,hsa-miR-375,hsa-miR-155,hsa-miR-183,hsa-miR-130a,hsa-miR-27a,hsa-miR-548m,hsa-miR-142-5p,hsa-miR-455-3p,hsa-miR-106a+hsa-miR-17,hsa-miR-221,hsa-miR-598,hsa-miR-142-3p,ebv-miR-BART4,hsa-miR-27a,hsa-miR-130a,hsa-miR-27a,hsa-miR-574-5p,hsa-miR-574-3p,hsa-miR-22,hsa-miR-135b,hsa-miR-22,hsa-miR-449b,hsa-miR-1268,hsa-miR-192,ebv-miR-BART18-3p,hsa-miR-183,hsa-miR-574-3p,hsa-miR-22,hsa-miR-375,hsa-miR-199b-5p,hsa-miR-99a,hsa-miR-140-5p,hsa-miR-346,hsa-miR-577,hsa-miR-142-3p,hsa-miR-429,hsa-miR-150,hsa-miR-375,hsa-miR-31,hsa-miR-375,hsa-miR-27a,hsa-miR-22,hsa-miR-2277,hsa-miR-24,hsa-miR-106a+hsa-miR-17,hsa-miR-223,hsa-miR-99b,hsa-miR-1975,hsv1-miR-H8,hsa-miR-18a,hsa-miR-151-3p,hsa-miR-598,hsa-miR-221,hsa-miR-22,hsa-miR-598,hsa-miR-150,hsa-miR-142-3p,hsa-miR-375,hsa-miR-106a+hsa-miR-17,hsa-miR-23a,hsa-miR-532-3p,hsa-miR-106a+hsa-miR-17,hsa-miR-193b,hsa-miR-335,hsa-miR-122,ebv-miR-BART2-5p,hsa-miR-92b,hsa-miR-142-3p,hsa-miR-27a,hsa-miR-23a,hsa-miR-22,hsa-miR-18a,hsa-let-7c,hsa-miR-517c+hsa-miR-519a,hsa-miR-545,hsa-miR-375,hsa-miR-296-5p,hsa-miR-125b,hsa-miR-574-5p,hsa-miR-431,hsa-miR-18b,hsa-miR-99b,hsa-miR-137,hsa-miR-22,hsa-miR-577,hsa-miR-183,hsa-miR-137,hsa-miR-630,hsa-miR-574-3p,hsa-miR-526a+hsa-miR-518d-5p+hsa-miR-520c-5p,hsa-miR-1977,hsa-miR-125b,hsa-miR-21,hsa-miR-141,hsa-miR-454,hsa-miR-375,hsa-miR-26b,hsa-miR-497,hsa-miR-142-3p,hsa-miR-1180,hsa-miR-1975,hsa-miR-18b,hsa-miR-22,hsa-miR-1538,hsa-miR-143,hsa-miR-151-3p,hsa-miR-142-5p,hsa-miR-181a,hsa-miR-24,hsa-miR-1178,hsa-miR-100,hsa-miR-22,hsa-miR-142-3p,ebv-miR-BART1-3p,hsa-miR-142-3p,hsa-miR-22,hsa-miR-146a,hsa-miR-375,hsa-miR-142-3p,hsa-miR-513a-5p,hsa-miR-1978,hsa-miR-548i,hsa-miR-1205,hsa-miR-211,hsa-miR-135b,hsa-miR-572,hsa-miR-29a,hsa-miR-150,hsa-miR-27a,hsa-miR-142-3p,hsa-miR-375,hsa-miR-151-3p,hsa-miR-150,hsa-miR-320b,hsa-miR-27a,hsa-miR-142-3p,hsa-miR-183,hsa-miR-582-5p,hsa-miR-31,hsa-miR-24,hsa-miR-142-3p,hsa-miR-1977,hsa-miR-126,hsa-miR-31,hsa-miR-23a,hsa-miR-19a,hsa-miR-142-5p,hsv1-miR-H4-5p,hsa-miR-375,hsa-miR-183,hsa-miR-23a,hsa-miR-100,hsa-miR-375,hsa-miR-22,hsa-miR-375,hsa-miR-150,hsa-miR-142-3p,hsa-miR-150,hsa-miR-30b,hsa-miR-769-3p,hsa-miR-342-3p,hsa-miR-18b,hsa-miR-215,hsa-miR-30a,hsa-miR-22,hsa-miR-421,hsa-miR-421,hsa-miR-370,hsa-miR-100,hsa-let-7i,hsa-let-7i,hsa-miR-107,hsa-miR-215,hsa-miR-24,hsa-miR-150,hsa-miR-1302,hsa-miR-574-3p,hsa-miR-142-3p,hsa-miR-106a+hsa-miR-17,hsa-miR-20a+hsa-miR-20b,hsa-miR-130a,hsa-miR-22,hsa-miR-1908,hsa-miR-761,hsa-miR-150,hsa-miR-31,hcmv-miR-US5-1,hsa-miR-130a,hsa-miR-574-3p,hsa-miR-1302,hsa-miR-96
